step,iteration_seconds,loss,tokens,vae_rank_mean_seconds,vae_rank_max_seconds,prepare_rank_mean_seconds,prepare_rank_max_seconds
1423,13.2,0.8735,916669,2.982,3.088,3.02,3.124
1424,13.23,0.8009,914095,2.999,3.102,3.038,3.145
1425,13.22,0.7439,912263,3.003,3.17,3.041,3.213
1426,13.31,0.7985,912600,3.032,3.138,3.07,3.182
1427,13.21,0.7649,912785,2.991,3.115,3.028,3.154
1428,13.17,0.9796,910964,2.986,3.026,3.024,3.064
1429,13.21,0.6267,912636,2.999,3.053,3.038,3.091
1430,13.43,0.6741,909961,3.024,3.141,3.061,3.179
1431,13.21,0.8877,916507,2.978,3.047,3.018,3.086
1432,13.23,0.7139,915312,2.995,3.151,3.032,3.193
1433,13.22,0.895,913539,3.015,3.155,3.053,3.193
1434,13.2,0.9347,912171,2.98,3.074,3.019,3.113
1435,13.25,0.8779,917019,3.01,3.092,3.048,3.133
1436,13.21,0.636,915734,2.962,3.029,2.999,3.069
1437,13.28,0.8234,913944,3.01,3.155,3.05,3.198
1438,13.26,0.8111,914540,2.989,3.087,3.028,3.131
1439,13.25,0.7502,913745,3.027,3.152,3.066,3.194
1440,13.22,0.6179,912907,3.004,3.086,3.042,3.124
1441,13.25,0.8214,912367,3.004,3.068,3.041,3.108
1442,13.2,0.8264,915796,2.98,3.065,3.018,3.104
1443,13.23,0.7885,913956,2.992,3.094,3.03,3.136
1444,13.45,0.8008,912312,3.03,3.231,3.069,3.275
1445,13.32,1.0686,910298,3.009,3.099,3.047,3.139
1446,13.34,0.7913,913179,2.994,3.091,3.032,3.13
1447,13.33,0.694,910906,3.003,3.169,3.04,3.206
1448,13.28,0.732,911624,3.019,3.231,3.057,3.273
1449,13.27,0.7329,912429,2.976,3.053,3.013,3.092
1450,13.37,0.6744,915046,2.995,3.131,3.031,3.168
1451,13.38,1.0854,912637,3.008,3.161,3.046,3.208
1452,13.22,0.7275,910829,2.982,3.06,3.019,3.096
1453,13.36,0.6126,911138,3.002,3.145,3.04,3.186
1454,13.26,0.9275,915233,2.971,3.067,3.008,3.106
1455,13.24,0.8078,914290,3.003,3.12,3.041,3.161
1456,13.36,0.8367,911555,3.045,3.156,3.084,3.195
1457,13.25,0.8177,913615,2.978,3.195,3.015,3.245
1458,13.3,0.7883,915502,3.025,3.194,3.062,3.237
1459,13.36,0.6824,915504,3.03,3.215,3.07,3.264
1460,13.46,0.6901,914350,3.025,3.261,3.064,3.311
1461,13.34,0.9059,910737,3.001,3.133,3.04,3.174
1462,13.3,0.7838,915393,3.028,3.21,3.067,3.252
1463,13.36,0.5294,914998,3.007,3.204,3.046,3.245
1464,13.18,0.6892,916696,2.999,3.081,3.037,3.125
1465,13.2,0.764,913946,2.982,3.076,3.019,3.117
1466,13.51,0.7452,914368,3.039,3.212,3.076,3.254
1467,13.38,0.6778,912805,3.045,3.316,3.086,3.362
1468,13.23,0.8406,912732,2.979,3.026,3.019,3.065
1469,13.3,0.7998,913875,3.013,3.202,3.05,3.24
1470,13.31,0.5148,913934,3.033,3.178,3.073,3.221
1471,13.32,0.9214,912553,3.032,3.178,3.069,3.217
1472,13.17,0.6451,912887,2.981,3.081,3.019,3.116
1473,13.25,0.926,913708,2.992,3.06,3.03,3.101
1474,13.21,0.8119,909652,2.968,3.063,3.005,3.103
1475,13.36,0.935,912892,3.001,3.202,3.04,3.251
1476,13.39,0.9487,915473,2.977,3.086,3.014,3.123
1477,13.33,0.6845,914277,2.994,3.136,3.033,3.179
1478,13.3,0.8275,915674,3.036,3.223,3.073,3.27
1479,13.25,1.0851,915239,2.993,3.073,3.032,3.111
1480,13.28,0.8316,916306,2.983,3.11,3.02,3.151
1481,13.34,0.6883,912013,3.007,3.13,3.046,3.172
1482,13.21,0.8417,917545,2.985,3.013,3.023,3.055
1483,13.27,0.773,918106,2.984,3.069,3.021,3.111
1484,13.21,0.8149,917559,2.971,3.064,3.008,3.104
1485,13.37,0.6899,914748,3.037,3.296,3.076,3.34
1486,13.25,0.8462,913846,3.03,3.174,3.068,3.217
1487,13.26,0.9772,914451,3.021,3.226,3.058,3.268
1488,13.43,0.6432,915275,3.04,3.367,3.079,3.411
1489,13.38,0.8772,913685,3.026,3.231,3.065,3.274
1490,13.39,0.984,918285,3.014,3.201,3.051,3.24
1491,13.27,0.8132,917324,2.991,3.154,3.03,3.202
1492,13.17,0.8116,915494,3.001,3.102,3.04,3.141
1493,13.16,0.7504,916160,2.984,3.029,3.021,3.067
1494,13.21,0.5602,917735,2.995,3.091,3.033,3.133
1495,13.27,0.8165,916888,2.982,3.135,3.018,3.173
1496,13.25,0.807,913975,3.006,3.136,3.042,3.173
1497,13.26,0.7483,911335,3.003,3.141,3.042,3.18
1498,13.22,0.8826,912542,2.983,3.072,3.02,3.112
1499,13.28,0.8855,913290,3.051,3.193,3.091,3.235
1500,404.4,0.5773,912679,3.027,3.187,3.066,3.229
1501,13.25,0.5695,911002,3.047,3.216,3.086,3.26
1502,13.08,0.6688,916664,3.019,3.138,3.059,3.184
1503,13.05,0.7585,914100,2.984,3.087,3.022,3.125
1504,13.1,0.8125,919632,2.981,3.1,3.018,3.143
1505,13.07,0.8278,909741,3.038,3.122,3.077,3.161
1506,13.29,0.5426,910341,3.022,3.286,3.06,3.329
1507,13.12,0.8331,909729,2.988,3.061,3.028,3.099
1508,13.27,0.8522,910048,3.018,3.292,3.057,3.338
1509,13.26,0.7531,915082,3.035,3.15,3.075,3.194
1510,13.08,0.494,914093,2.995,3.176,3.032,3.221
1511,13.28,0.5253,914431,3.075,3.252,3.119,3.303
1512,13.21,0.8202,917402,2.998,3.099,3.035,3.139
1513,13.17,0.7148,916984,2.982,3.034,3.019,3.073
1514,13.32,0.8427,912835,3.029,3.231,3.068,3.274
1515,13.31,0.8995,912915,3.019,3.127,3.057,3.166
1516,13.44,0.6707,914769,3.04,3.176,3.078,3.218
1517,13.35,0.6853,914182,3.033,3.201,3.072,3.239
1518,13.34,0.7589,909316,3.007,3.181,3.045,3.22
1519,13.22,0.6366,910244,3.005,3.159,3.045,3.196
1520,13.19,0.6659,914796,3.016,3.147,3.054,3.189
1521,13.28,0.6253,912685,3.007,3.108,3.046,3.155
1522,13.12,0.711,913229,2.993,3.19,3.032,3.231
1523,13.26,0.7493,913265,3.002,3.188,3.04,3.231
1524,13.23,0.7471,916219,2.986,3.095,3.024,3.132
1525,13.27,0.6743,911799,2.991,3.134,3.029,3.171
1526,13.2,0.805,914395,2.983,3.085,3.021,3.122
1527,13.15,0.8967,913815,2.988,3.071,3.024,3.117
1528,13.26,0.6104,912872,3.019,3.141,3.058,3.186
1529,13.37,0.6031,911996,3.04,3.308,3.079,3.351
1530,13.19,0.7945,911106,2.995,3.112,3.034,3.148
1531,13.23,0.6868,918060,3.007,3.111,3.044,3.15
1532,13.3,0.604,915114,3.025,3.115,3.064,3.161
1533,13.26,0.6412,915837,3.022,3.178,3.06,3.22
1534,13.3,0.8582,911424,2.999,3.207,3.037,3.253
1535,13.33,0.7725,911111,3.005,3.195,3.044,3.236
1536,13.36,0.8179,912184,3.047,3.352,3.088,3.399
1537,13.38,0.6917,911192,3.028,3.211,3.067,3.256
1538,13.35,0.6019,912875,3.015,3.129,3.053,3.17
1539,13.35,0.8487,912402,3.022,3.192,3.062,3.241
1540,13.37,0.5111,914146,3.04,3.223,3.078,3.269
1541,13.48,0.7117,907874,3.055,3.223,3.093,3.263
1542,13.38,0.6846,909556,3.016,3.121,3.055,3.165
1543,13.3,0.7827,914267,3.021,3.1,3.059,3.137
1544,13.34,0.7132,908325,3.02,3.237,3.058,3.277
1545,13.23,0.7928,912380,2.994,3.113,3.032,3.153
1546,13.25,0.6293,909389,3.014,3.139,3.052,3.18
1547,13.37,0.7456,912066,3.041,3.197,3.078,3.234
1548,13.26,0.6719,911969,3.021,3.182,3.059,3.221
1549,13.51,0.6169,915553,3.057,3.204,3.097,3.25
1550,13.33,0.9032,909193,3.022,3.245,3.061,3.289
1551,13.34,0.6076,911487,3.032,3.182,3.07,3.225
1552,13.38,0.7035,911548,3.031,3.122,3.069,3.159
1553,13.14,0.729,912244,2.963,3.044,3.001,3.083
1554,13.31,0.7618,912667,3.0,3.121,3.038,3.167
1555,13.17,0.9139,911957,3.015,3.148,3.053,3.192
1556,13.2,0.7179,913358,2.981,3.064,3.02,3.101
1557,13.26,0.7233,914378,3.008,3.205,3.046,3.247
1558,13.1,0.666,913677,2.971,3.035,3.009,3.076
1559,13.23,0.5162,911599,2.983,3.112,3.021,3.158
1560,13.24,0.7436,910086,2.994,3.137,3.032,3.179
1561,13.25,0.9661,912389,3.003,3.134,3.041,3.177
1562,13.3,0.5014,913522,3.007,3.092,3.046,3.131
1563,13.25,0.7374,913751,2.995,3.112,3.034,3.156
1564,13.25,0.6598,914545,3.009,3.125,3.048,3.164
1565,13.35,0.7121,914307,3.038,3.268,3.076,3.314
1566,13.24,0.8372,918213,2.994,3.061,3.031,3.097
1567,13.29,0.766,914667,3.004,3.149,3.043,3.192
1568,13.4,0.7988,914168,3.053,3.287,3.093,3.33
1569,13.29,0.6837,914736,3.029,3.144,3.069,3.185
1570,13.36,0.8934,912833,3.025,3.154,3.064,3.195
1571,13.36,0.8284,915647,3.069,3.222,3.108,3.263
1572,13.38,0.6002,915167,3.032,3.262,3.071,3.311
1573,13.32,0.6134,915557,2.996,3.113,3.034,3.152
1574,13.13,0.6935,915716,2.961,3.033,2.999,3.069
1575,13.25,0.8424,912964,2.995,3.103,3.033,3.141
1576,13.27,0.7718,914980,2.997,3.076,3.036,3.113
1577,13.38,0.7643,913936,3.04,3.174,3.081,3.217
1578,13.31,0.7107,911785,2.983,3.11,3.02,3.15
1579,13.24,0.9066,912248,2.995,3.096,3.033,3.135
1580,13.24,0.8754,911640,3.004,3.104,3.042,3.146
1581,13.28,0.7608,917717,2.98,3.048,3.016,3.087
1582,13.19,0.6982,911033,3.011,3.116,3.049,3.158
1583,13.33,0.786,915494,3.015,3.15,3.054,3.191
1584,13.38,0.6794,910330,2.994,3.059,3.032,3.1
1585,13.27,0.6436,914541,2.994,3.12,3.032,3.159
1586,13.32,0.7286,915181,2.99,3.106,3.029,3.148
1587,13.28,0.6644,913310,3.017,3.195,3.056,3.24
1588,13.2,0.9151,914398,2.976,3.036,3.013,3.071
1589,13.36,0.5102,913566,3.005,3.143,3.042,3.18
1590,13.24,0.7992,914667,2.988,3.063,3.026,3.108
1591,13.18,0.8732,911022,3.0,3.082,3.038,3.125
1592,13.2,0.818,912571,3.008,3.17,3.046,3.208
1593,13.23,0.6355,913017,2.99,3.181,3.027,3.221
1594,13.23,0.6519,916113,3.021,3.167,3.06,3.21
1595,13.35,0.5027,910030,3.023,3.187,3.062,3.229
1596,13.41,0.839,913530,3.008,3.201,3.046,3.246
1597,13.2,0.9392,914505,2.988,3.099,3.028,3.141
1598,13.38,0.6205,915543,3.011,3.235,3.05,3.276
1599,13.2,0.7913,916144,2.991,3.133,3.029,3.17
1600,13.35,0.827,912267,3.036,3.303,3.076,3.349
1601,13.37,0.7578,912873,3.02,3.237,3.057,3.277
1602,13.43,0.7643,913773,2.995,3.071,3.034,3.112
1603,13.33,0.6257,912210,3.031,3.168,3.068,3.207
1604,13.35,0.8216,913872,3.006,3.19,3.045,3.232
1605,13.43,0.6571,913434,3.006,3.228,3.043,3.274
1606,13.3,0.7332,916417,2.999,3.094,3.036,3.131
1607,13.37,0.6857,915857,3.019,3.169,3.058,3.209
1608,13.32,0.635,914414,2.992,3.137,3.03,3.182
1609,13.29,0.9114,913488,3.005,3.097,3.044,3.143
1610,13.26,0.5563,912804,3.004,3.128,3.041,3.164
1611,13.3,0.6977,915562,3.023,3.233,3.06,3.273
1612,13.33,0.9795,910221,3.017,3.165,3.057,3.201
1613,13.27,1.3585,912986,2.99,3.098,3.027,3.138
1614,13.41,1.248,918203,3.025,3.154,3.065,3.199
1615,13.41,0.8241,916864,3.02,3.167,3.059,3.205
1616,13.2,0.7549,912130,3.02,3.146,3.059,3.185
1617,13.29,0.6551,917644,3.017,3.15,3.055,3.189
1618,13.32,0.6179,912895,3.052,3.217,3.09,3.258
1619,13.4,0.5795,913832,3.028,3.202,3.067,3.244
1620,13.42,0.539,914952,3.016,3.212,3.054,3.255
1621,13.3,0.7581,913566,3.037,3.125,3.077,3.168
1622,13.35,0.5164,914446,3.043,3.15,3.082,3.193
1623,13.25,0.564,913012,2.992,3.15,3.03,3.198
1624,13.23,0.9532,912146,2.989,3.079,3.027,3.121
1625,13.22,0.9605,914700,3.0,3.14,3.039,3.182
1626,13.35,0.7738,914313,3.067,3.241,3.106,3.284
1627,13.34,0.6857,912968,3.023,3.208,3.062,3.254
1628,13.37,0.5881,911282,3.015,3.121,3.053,3.161
1629,13.46,0.6887,914541,3.024,3.135,3.063,3.173
1630,13.23,0.7173,912747,2.987,3.066,3.024,3.103
1631,13.22,0.7364,911548,3.0,3.068,3.039,3.111
1632,13.2,0.6891,915938,2.984,3.095,3.022,3.138
1633,13.24,0.7615,913555,2.999,3.087,3.036,3.124
1634,13.3,0.6197,918562,2.995,3.115,3.032,3.154
1635,13.31,0.569,914471,3.036,3.175,3.074,3.215
1636,13.22,0.7594,913336,3.001,3.078,3.037,3.115
1637,13.29,0.8572,915315,3.027,3.202,3.065,3.242
1638,13.3,0.7933,913611,3.001,3.175,3.039,3.217
1639,13.29,0.5652,913016,3.013,3.149,3.051,3.19
1640,13.34,0.7564,917348,2.988,3.162,3.026,3.206
1641,13.29,0.6494,912285,2.995,3.075,3.035,3.121
1642,13.39,0.7851,913195,3.052,3.191,3.091,3.233
1643,13.27,1.1055,912220,3.016,3.126,3.054,3.166
1644,13.25,0.8733,911115,2.985,3.06,3.024,3.104
1645,13.25,0.6919,910535,3.003,3.128,3.041,3.176
1646,13.37,0.6711,911512,3.032,3.122,3.073,3.168
1647,13.4,0.633,912526,3.059,3.265,3.098,3.311
1648,13.27,0.8274,912000,3.003,3.202,3.041,3.246
1649,13.25,0.9217,909983,3.035,3.108,3.073,3.147
1650,13.4,0.6811,915093,3.035,3.167,3.074,3.212
1651,13.32,0.7495,912800,2.996,3.172,3.033,3.211
1652,13.4,0.5075,912750,3.053,3.212,3.094,3.26
1653,13.25,0.7298,913769,3.002,3.108,3.039,3.147
1654,13.25,0.8402,911277,2.975,3.05,3.012,3.092
1655,13.4,0.6721,914767,3.025,3.204,3.062,3.246
1656,13.26,0.7772,913118,3.009,3.125,3.05,3.166
1657,13.36,0.8178,913242,3.017,3.163,3.055,3.206
1658,13.28,0.7939,914831,2.989,3.153,3.027,3.192
1659,13.21,0.5914,912509,2.971,3.06,3.007,3.097
1660,13.18,0.5993,910239,2.993,3.055,3.031,3.1
1661,13.23,0.5918,908386,3.02,3.239,3.057,3.28
1662,13.36,0.6416,914358,3.002,3.201,3.04,3.241
1663,13.36,0.9447,914345,3.004,3.189,3.043,3.231
1664,13.28,0.8665,915701,2.979,3.074,3.017,3.114
1665,13.22,0.9525,910887,3.01,3.12,3.048,3.165
1666,13.12,0.7186,913464,2.977,3.042,3.014,3.078
1667,13.35,0.8289,912534,3.052,3.238,3.092,3.283
1668,13.28,0.7219,910912,3.019,3.167,3.059,3.209
1669,13.22,0.7799,912014,3.005,3.115,3.044,3.158
1670,13.46,0.6336,912343,3.066,3.276,3.105,3.315
1671,13.31,0.7285,912242,3.051,3.205,3.089,3.244
1672,13.43,0.638,912337,3.048,3.248,3.085,3.287
1673,13.39,0.6111,914381,3.014,3.265,3.052,3.309
1674,13.28,0.6504,911183,3.013,3.129,3.052,3.167
1675,13.19,0.6783,913935,2.975,3.06,3.011,3.097
1676,13.4,0.6368,914345,3.01,3.144,3.048,3.184
1677,13.21,0.6067,912449,2.991,3.07,3.028,3.107
1678,13.3,0.7305,913992,2.991,3.084,3.029,3.122
1679,13.49,0.5507,915382,3.043,3.37,3.081,3.412
1680,13.43,0.5786,913418,3.048,3.226,3.086,3.27
1681,13.4,0.6178,912953,3.029,3.184,3.068,3.23
1682,13.42,0.7493,910816,3.012,3.217,3.05,3.255
1683,13.36,0.6016,915669,3.043,3.115,3.082,3.153
1684,13.41,0.6483,914139,3.003,3.109,3.043,3.149
1685,13.4,1.0473,911717,2.989,3.124,3.025,3.164
1686,13.53,0.6364,914839,3.039,3.205,3.079,3.245
1687,13.23,0.7199,912174,2.987,3.043,3.024,3.081
1688,13.41,0.6379,913145,3.026,3.112,3.066,3.151
1689,13.26,0.5865,914679,3.018,3.112,3.056,3.152
1690,13.26,0.8542,913370,3.022,3.135,3.061,3.179
1691,13.18,0.5952,910432,2.973,3.068,3.01,3.109
1692,13.33,0.618,915596,2.999,3.197,3.037,3.244
1693,13.34,0.8198,914680,3.0,3.083,3.038,3.123
1694,13.41,0.7653,911266,3.068,3.25,3.107,3.295
1695,13.29,0.6973,913619,3.02,3.12,3.059,3.162
1696,13.24,0.6182,916201,2.996,3.083,3.034,3.123
1697,13.16,0.8065,915738,2.985,3.059,3.025,3.096
1698,13.34,0.8778,912775,3.021,3.183,3.059,3.231
1699,13.39,0.6736,914312,3.01,3.252,3.048,3.299
1700,13.27,0.4778,915596,3.014,3.154,3.052,3.197
1701,13.19,0.5574,914298,3.042,3.219,3.082,3.263
1702,13.29,0.7969,915637,3.062,3.283,3.103,3.324
1703,13.31,0.5488,912272,3.067,3.17,3.106,3.209
1704,13.36,0.9117,912492,3.018,3.168,3.056,3.21
1705,13.29,0.4938,915663,3.028,3.166,3.068,3.21
1706,13.29,1.0511,915700,2.996,3.063,3.033,3.102
1707,13.32,0.6024,912531,3.015,3.151,3.054,3.193
1708,13.23,0.6343,913497,3.007,3.047,3.045,3.087
1709,13.29,0.7738,910916,2.992,3.054,3.032,3.097
1710,13.36,0.6179,909588,3.042,3.214,3.081,3.253
1711,13.43,0.6582,913054,3.021,3.297,3.059,3.345
1712,13.31,0.6968,914725,3.017,3.125,3.056,3.162
1713,13.2,0.645,913192,2.968,3.049,3.004,3.087
1714,13.35,0.7618,914694,3.04,3.188,3.079,3.227
1715,13.42,0.6268,915599,2.993,3.134,3.031,3.175
1716,13.23,0.8833,912086,3.013,3.139,3.052,3.184
1717,13.27,0.616,916338,2.985,3.121,3.025,3.172
1718,13.39,1.0873,914133,3.025,3.253,3.063,3.297
1719,13.34,0.6811,914503,3.038,3.183,3.076,3.224
1720,13.37,0.5433,913372,3.04,3.186,3.079,3.225
1721,13.27,0.5651,912797,2.996,3.178,3.033,3.22
1722,13.31,0.5704,912357,3.02,3.195,3.059,3.241
1723,13.38,0.5988,911693,3.064,3.157,3.103,3.199
1724,13.18,0.6473,914325,2.978,3.074,3.016,3.113
1725,13.28,0.5721,913621,3.03,3.209,3.069,3.248
1726,13.36,0.6864,913466,3.025,3.139,3.063,3.174
1727,13.26,0.7069,910178,2.976,3.063,3.014,3.102
1728,13.31,0.7831,911292,2.999,3.186,3.038,3.231
1729,13.16,1.0744,912698,3.01,3.156,3.047,3.195
1730,13.29,0.6534,911594,3.011,3.161,3.049,3.205
1731,13.32,0.5463,911816,3.013,3.078,3.051,3.115
1732,13.35,0.5565,916471,3.033,3.211,3.071,3.251
1733,13.42,0.5673,911109,3.064,3.244,3.105,3.293
1734,13.26,0.7129,913718,3.001,3.14,3.04,3.179
1735,13.33,0.7131,913744,3.031,3.218,3.068,3.26
1736,13.21,1.0437,913520,3.037,3.134,3.076,3.176
1737,13.38,0.5333,914368,3.02,3.099,3.059,3.14
1738,13.26,0.6124,915172,3.019,3.148,3.057,3.188
1739,13.21,0.8342,912331,2.981,3.05,3.019,3.097
1740,13.51,0.6601,909547,2.996,3.307,3.033,3.351
1741,13.29,0.5931,912416,3.013,3.193,3.05,3.237
1742,13.22,0.6788,912802,2.992,3.046,3.029,3.083
1743,13.26,0.7013,913833,3.004,3.138,3.042,3.181
1744,13.15,0.5744,916149,3.01,3.124,3.048,3.169
1745,13.22,0.9463,919614,3.023,3.152,3.062,3.195
1746,13.33,0.8888,915136,3.048,3.237,3.09,3.28
1747,13.3,0.8529,915859,2.993,3.048,3.031,3.087
1748,13.32,0.7966,913932,3.03,3.256,3.068,3.297
1749,13.24,0.6346,915813,3.053,3.28,3.091,3.323
1750,13.24,0.5271,914905,2.99,3.137,3.028,3.181
1751,13.26,0.833,913767,2.999,3.118,3.037,3.159
1752,13.35,0.5249,913368,3.021,3.231,3.059,3.27
1753,13.28,0.6365,913091,3.015,3.127,3.052,3.167
1754,13.51,1.1495,914722,3.022,3.19,3.06,3.229
1755,13.33,0.6761,916872,3.015,3.14,3.055,3.184
1756,13.32,0.8075,912477,2.994,3.102,3.032,3.141
1757,13.29,0.539,916910,3.008,3.165,3.044,3.206
1758,13.33,0.5934,916308,3.04,3.289,3.079,3.33
1759,13.41,0.5993,913909,3.027,3.213,3.065,3.254
1760,13.18,0.7804,912463,3.01,3.116,3.047,3.154
1761,13.24,0.7595,911641,3.009,3.067,3.049,3.116
1762,13.44,0.8238,913902,3.11,3.305,3.15,3.352
1763,13.22,0.5502,912241,2.967,3.059,3.005,3.098
1764,13.4,0.5886,914536,3.011,3.144,3.049,3.182
1765,13.24,0.5931,915375,3.006,3.115,3.043,3.158
1766,13.4,0.7937,913276,3.025,3.209,3.065,3.253
1767,13.25,0.5845,910493,2.976,3.136,3.014,3.18
1768,13.37,0.6616,911513,3.014,3.202,3.051,3.243
1769,13.27,0.6093,917016,3.001,3.159,3.04,3.205
1770,13.36,0.713,913852,3.026,3.199,3.064,3.241
1771,13.27,0.4309,915848,3.004,3.088,3.042,3.128
1772,13.26,0.7955,912439,3.032,3.141,3.073,3.183
1773,13.22,0.7341,912270,3.014,3.139,3.053,3.179
1774,13.32,0.6545,913304,3.021,3.13,3.059,3.176
1775,13.43,0.8291,912252,3.017,3.173,3.056,3.219
1776,13.2,0.8723,908726,2.973,3.08,3.01,3.118
1777,13.13,0.6715,910981,2.97,3.008,3.008,3.048
1778,13.28,0.8801,913411,3.006,3.145,3.043,3.183
1779,13.29,0.559,917108,2.986,3.059,3.022,3.096
1780,13.27,0.5946,917506,3.0,3.129,3.038,3.169
1781,13.26,0.5999,915994,2.985,3.165,3.022,3.211
1782,13.3,0.7459,913484,3.018,3.102,3.056,3.147
1783,13.36,0.6187,914702,3.011,3.121,3.049,3.162
1784,13.39,0.6577,920334,3.044,3.217,3.083,3.265
1785,13.23,0.634,917036,2.993,3.061,3.033,3.099
1786,13.26,0.5442,915899,3.031,3.182,3.071,3.23
1787,13.28,0.4511,912868,2.988,3.062,3.026,3.098
1788,13.19,0.6696,913198,2.986,3.08,3.023,3.118
1789,13.2,0.6163,913409,2.977,3.046,3.014,3.084
1790,13.44,0.8139,915040,3.068,3.211,3.106,3.25
1791,13.27,0.741,915074,3.008,3.163,3.045,3.201
1792,13.3,0.6996,912648,3.008,3.082,3.046,3.122
1793,13.34,0.7663,915682,3.018,3.137,3.058,3.185
1794,13.34,0.6376,913604,3.069,3.158,3.109,3.2
1795,13.25,0.6124,912252,3.014,3.132,3.052,3.173
1796,13.22,0.54,917394,3.005,3.182,3.044,3.223
1797,13.26,0.6376,910112,2.997,3.19,3.036,3.231
1798,13.45,0.4956,917542,3.064,3.167,3.104,3.206
1799,13.26,0.7704,915141,3.003,3.104,3.041,3.144
1800,13.23,0.6258,913564,2.989,3.114,3.027,3.157
1801,13.49,0.6289,910684,3.068,3.266,3.107,3.309
1802,13.32,0.7715,916159,3.018,3.103,3.056,3.142
1803,13.41,0.6801,911204,3.048,3.273,3.088,3.324
1804,13.19,0.5483,910056,2.961,3.025,2.999,3.065
1805,13.38,0.5775,916623,3.05,3.209,3.09,3.252
1806,13.19,0.6885,917341,2.978,3.044,3.016,3.082
1807,13.31,0.5178,914236,2.986,3.11,3.026,3.152
1808,13.17,0.7646,915672,2.963,3.03,3.001,3.066
1809,13.24,1.0801,915118,3.001,3.102,3.04,3.146
1810,13.29,0.537,912918,2.993,3.03,3.031,3.071
1811,13.36,0.5937,913060,3.004,3.063,3.042,3.099
1812,13.32,0.5603,911662,3.003,3.103,3.041,3.143
1813,13.36,0.7214,910246,3.019,3.213,3.057,3.257
1814,13.2,0.8956,909142,2.99,3.135,3.029,3.177
1815,13.25,0.5475,911915,2.994,3.089,3.032,3.129
1816,13.39,0.578,914320,3.02,3.199,3.06,3.24
1817,13.26,0.6819,912489,3.037,3.235,3.075,3.279
1818,13.25,0.9894,914848,3.009,3.104,3.049,3.148
1819,13.22,0.7021,914172,3.008,3.092,3.045,3.128
1820,13.26,0.8434,913717,2.994,3.083,3.033,3.128
1821,13.25,0.4723,915698,2.981,3.083,3.017,3.12
1822,13.28,0.9326,914424,3.0,3.143,3.037,3.181
1823,13.27,0.5836,913455,2.988,3.126,3.025,3.167
1824,13.21,0.62,913620,2.992,3.141,3.028,3.181
1825,13.34,0.5084,914485,3.062,3.325,3.101,3.367
1826,13.21,0.8923,913906,2.979,3.054,3.016,3.095
1827,13.35,0.5563,915092,2.987,3.054,3.024,3.094
1828,13.33,0.7247,912565,3.014,3.182,3.053,3.227
1829,13.36,0.4966,914263,3.012,3.278,3.05,3.32
1830,13.27,0.5731,914315,3.005,3.107,3.044,3.148
1831,13.46,0.7482,916548,3.046,3.203,3.086,3.242
1832,13.28,0.7342,914608,2.978,3.145,3.014,3.182
1833,13.25,0.5857,912739,2.988,3.087,3.029,3.127
1834,13.24,0.631,914128,2.986,3.111,3.024,3.151
1835,13.31,0.6076,912702,3.0,3.097,3.038,3.138
1836,13.38,0.7639,912796,3.03,3.182,3.069,3.226
1837,13.34,0.7236,911135,3.036,3.171,3.075,3.217
1838,13.29,0.5277,913874,3.019,3.092,3.056,3.133
1839,13.37,0.5215,914430,3.02,3.197,3.058,3.238
1840,13.16,0.6722,913806,2.966,3.007,3.002,3.045
1841,13.29,0.5412,915215,3.025,3.21,3.062,3.249
1842,13.38,0.5583,913113,3.022,3.273,3.059,3.314
1843,13.3,0.4713,915783,3.027,3.112,3.066,3.152
1844,13.17,0.7858,912254,2.984,3.058,3.02,3.095
1845,13.33,0.6656,918137,3.006,3.185,3.043,3.222
1846,13.42,0.5945,913234,3.031,3.199,3.07,3.245
1847,13.39,0.6326,914856,3.021,3.151,3.058,3.191
1848,13.34,0.535,911302,3.003,3.086,3.042,3.132
1849,13.16,0.6716,913513,2.995,3.055,3.033,3.098
1850,13.37,0.8363,914567,3.016,3.116,3.053,3.154
1851,13.33,0.6701,910624,3.048,3.143,3.087,3.181
1852,13.24,0.6643,914951,3.028,3.142,3.067,3.186
1853,13.36,0.6712,915391,3.048,3.172,3.085,3.211
1854,13.42,0.5125,913162,3.012,3.231,3.05,3.271
1855,13.33,0.9443,909091,3.03,3.196,3.069,3.237
1856,13.33,0.7361,912102,3.013,3.277,3.052,3.319
1857,13.49,0.9497,915090,3.043,3.171,3.083,3.213
1858,13.44,0.5072,916676,3.033,3.277,3.072,3.316
1859,13.34,0.4774,915297,3.026,3.207,3.065,3.249
1860,13.3,0.9216,910590,3.0,3.076,3.036,3.115
1861,13.36,0.6285,918018,3.0,3.132,3.039,3.173
1862,13.32,0.7946,915463,3.037,3.272,3.076,3.316
1863,13.38,0.5976,910597,3.036,3.224,3.075,3.271
1864,13.35,0.672,910504,3.039,3.227,3.077,3.272
1865,13.2,0.675,913341,2.99,3.085,3.028,3.13
1866,13.13,0.8123,911618,2.965,3.021,3.003,3.064
1867,13.29,0.6222,913691,3.018,3.223,3.056,3.266
1868,13.22,0.6504,911227,2.985,3.095,3.023,3.134
1869,13.35,0.5908,909853,3.067,3.309,3.105,3.356
1870,13.31,0.7001,915489,3.006,3.09,3.043,3.128
1871,13.36,0.7136,912774,3.037,3.296,3.076,3.341
1872,13.21,0.6927,910830,3.021,3.15,3.059,3.191
